"Family.Porphyromonadaceae.0001","Family.Porphyromonadaceae.0002","Family.Porphyromonadaceae.0003","Bacteroides.0001","Alistipes.0001","Family.Porphyromonadaceae.0004","Barnesiella.0001","Family.Porphyromonadaceae.0005","Lactobacillus.0001","Family.Lachnospiraceae.0001","Family.Porphyromonadaceae.0006","Family.Lachnospiraceae.0002","Kingdom.Bacteria.0001","Family.Porphyromonadaceae.0007","Family.Lachnospiraceae.0003","Family.Lachnospiraceae.0004","Oscillibacter.0001","Family.Lachnospiraceae.0005","Family.Porphyromonadaceae.0008","Family.Lachnospiraceae.0006","Lactobacillus.0002","Clostridium_XlVa.0001","Family.Porphyromonadaceae.0009","Family.Lachnospiraceae.0007","Family.Lachnospiraceae.0008","Family.Lachnospiraceae.0009","Lactobacillus.0003","Oscillibacter.0002","Family.Ruminococcaceae.0001","Family.Lachnospiraceae.0010","Family.Lachnospiraceae.0011","Family.Lachnospiraceae.0012","Family.Ruminococcaceae.0002","Family.Lachnospiraceae.0013","Family.Lachnospiraceae.0014","Family.Lachnospiraceae.0015","Family.Ruminococcaceae.0003","Family.Lachnospiraceae.0016","Family.Lachnospiraceae.0017","Anaeroplasma.0001","Family.Lachnospiraceae.0018","Family.Lachnospiraceae.0019","Kingdom.Bacteria.0002","Family.Lachnospiraceae.0020","Kingdom.Bacteria.0003","Family.Ruminococcaceae.0004","Eubacterium.0001","Family.Lachnospiraceae.0021","Family.Lachnospiraceae.0022","Family.Lachnospiraceae.0023","Family.Lachnospiraceae.0024","Family.Lachnospiraceae.0025","Clostridium_IV.0001","Family.Lachnospiraceae.0026","Family.Lachnospiraceae.0027","Turicibacter.0001","Family.Lachnospiraceae.0028","Family.Lachnospiraceae.0029","Family.Ruminococcaceae.0005","Kingdom.Bacteria.0004","Family.Lachnospiraceae.0030","Family.Lachnospiraceae.0031","Family.Porphyromonadaceae.0010","Johnsonella.0001","Family.Lachnospiraceae.0032","Clostridium_sensu_stricto.0001","Family.Lachnospiraceae.0033","Family.Ruminococcaceae.0006","Family.Ruminococcaceae.0007","TM7_genus_incertae_sedis.0001","Family.Lachnospiraceae.0034","Clostridium_XlVa.0002","Family.Lachnospiraceae.0035","Family.Lachnospiraceae.0036","Family.Lachnospiraceae.0037","Roseburia.0001","Family.Porphyromonadaceae.0011","Family.Lachnospiraceae.0038","Family.Lachnospiraceae.0039","Family.Lachnospiraceae.0040","Family.Lachnospiraceae.0041","Family.Lachnospiraceae.0042","Family.Lachnospiraceae.0043","Family.Lachnospiraceae.0044","Clostridium_XlVb.0001","Order.Clostridiales.0001","Order.Clostridiales.0002","Family.Ruminococcaceae.0008","Family.Lachnospiraceae.0045","Family.Lachnospiraceae.0046","Order.Clostridiales.0003","Family.Lachnospiraceae.0047","Kingdom.Bacteria.0005","Clostridium_XlVb.0002","Class.Clostridia.0001","Pseudomonas.0001","Family.Lachnospiraceae.0048","Family.Ruminococcaceae.0009","Family.Lachnospiraceae.0049","Family.Lachnospiraceae.0050","Family.Lachnospiraceae.0051","Bifidobacterium.0001","Family.Lachnospiraceae.0052","Order.Clostridiales.0004","Butyricicoccus.0001","Family.Lachnospiraceae.0053","Family.Lachnospiraceae.0054","Family.Ruminococcaceae.0010","Family.Ruminococcaceae.0011","Family.Lachnospiraceae.0055","Family.Lachnospiraceae.0056","Order.Clostridiales.0005","Family.Lachnospiraceae.0057","Family.Lachnospiraceae.0058","Family.Lachnospiraceae.0059","Enterorhabdus.0001","Family.Lachnospiraceae.0060","Family.Lachnospiraceae.0061","Family.Lachnospiraceae.0062","Escherichia_Shigella.0001","Streptococcus.0001","Family.Lachnospiraceae.0063","Family.Lachnospiraceae.0064","Family.Ruminococcaceae.0012","Family.Lachnospiraceae.0065","Family.Lachnospiraceae.0066","Oscillibacter.0003","Family.Ruminococcaceae.0013","Family.Ruminococcaceae.0014","Roseburia.0002","Phylum.Firmicutes.0001","Akkermansia.0001","Order.Clostridiales.0006","Family.Lachnospiraceae.0067","Family.Ruminococcaceae.0015","Order.Clostridiales.0007","Family.Ruminococcaceae.0016","Phylum.Firmicutes.0002","Family.Lachnospiraceae.0068","Dorea.0001","Family.Lachnospiraceae.0069","Family.Lachnospiraceae.0070","Clostridium_IV.0002","Oscillibacter.0004","Family.Porphyromonadaceae.0012","Family.Lachnospiraceae.0071","Family.Ruminococcaceae.0017","Family.Lachnospiraceae.0072","Family.Lachnospiraceae.0073","Family.Lachnospiraceae.0074","Order.Clostridiales.0008","Family.Coriobacteriaceae.0001","Family.Lachnospiraceae.0075","Family.Ruminococcaceae.0018","Order.Clostridiales.0009","Oscillibacter.0005","Family.Lachnospiraceae.0076","Order.Clostridiales.0010","Family.Ruminococcaceae.0019","Family.Lachnospiraceae.0077","Family.Ruminococcaceae.0020","Order.Clostridiales.0011","Family.Ruminococcaceae.0021","Order.Clostridiales.0012","Family.Lachnospiraceae.0078","Family.Lachnospiraceae.0079","Kingdom.Bacteria.0006","Clostridium_XlVb.0003","Family.Lachnospiraceae.0080","Family.Ruminococcaceae.0022","Family.Erysipelotrichaceae.0001","Family.Lachnospiraceae.0081","TM7_genus_incertae_sedis.0002","Anaerotruncus.0001","Streptococcus.0002","Pseudoflavonifractor.0001","Family.Lachnospiraceae.0082","Family.Lachnospiraceae.0083","Family.Lachnospiraceae.0084","Family.Lachnospiraceae.0085","Order.Clostridiales.0013","Class.Clostridia.0002","Family.Lachnospiraceae.0086","Order.Clostridiales.0014","Family.Lachnospiraceae.0087","Order.Clostridiales.0015","Family.Lachnospiraceae.0088","Family.Lachnospiraceae.0089","Family.Porphyromonadaceae.0013","Family.Lachnospiraceae.0090","Order.Clostridiales.0016","Kingdom.Bacteria.0007","Order.Clostridiales.0017","Family.Lachnospiraceae.0091","Phylum.Firmicutes.0003","Family.Ruminococcaceae.0023","Family.Ruminococcaceae.0024","Family.Lachnospiraceae.0092","Clostridium_XlVb.0004","Class.Clostridia.0003","Order.Clostridiales.0018","Family.Lachnospiraceae.0093","Order.Clostridiales.0019","Family.Lachnospiraceae.0094","Family.Lachnospiraceae.0095","TM7_genus_incertae_sedis.0003","Family.Coriobacteriaceae.0002","Lachnospiracea_incertae_sedis.0001","Phylum.Firmicutes.0004","Order.Clostridiales.0020","Family.Lachnospiraceae.0096","Escherichia_Shigella.0002","Family.Ruminococcaceae.0025","Family.Lachnospiraceae.0097","Phylum.Bacteroidetes.0001","Order.Clostridiales.0021","Family.Coriobacteriaceae.0003","Family.Porphyromonadaceae.0014","Family.Lachnospiraceae.0098","Family.Lachnospiraceae.0099","Anaeroplasma.0002","Phylum.Firmicutes.0005","Family.Porphyromonadaceae.0015","Family.Lachnospiraceae.0100","Family.Lachnospiraceae.0101","Family.Lachnospiraceae.0102","Order.Bacteroidales.0001","Family.Porphyromonadaceae.0016","Family.Lachnospiraceae.0103","Atopostipes.0001","Pseudomonas.0002","Family.Pseudomonadaceae.0001","Family.Lachnospiraceae.0104","Order.Bacillales.0001","Phylum.Bacteroidetes.0002","Family.Porphyromonadaceae.0017","Family.Porphyromonadaceae.0018","Family.Porphyromonadaceae.0019","Family.Porphyromonadaceae.0020","Family.Porphyromonadaceae.0021","Family.Porphyromonadaceae.0022","Family.Porphyromonadaceae.0023","Family.Porphyromonadaceae.0024","Family.Porphyromonadaceae.0025","Family.Porphyromonadaceae.0026","Family.Porphyromonadaceae.0027","Family.Porphyromonadaceae.0028","Family.Porphyromonadaceae.0029","Family.Porphyromonadaceae.0030","TM7_genus_incertae_sedis.0004","Phylum.Firmicutes.0006","Family.Lachnospiraceae.0105","Phylum.Firmicutes.0007","Phylum.Firmicutes.0008","Clostridium_XlVa.0003","Family.Lachnospiraceae.0106","Family.Lachnospiraceae.0107","Aeromonas.0001","Family.Coriobacteriaceae.0004","Order.Clostridiales.0022","TM7_genus_incertae_sedis.0005","Order.Clostridiales.0023","TM7_genus_incertae_sedis.0006","Family.Lachnospiraceae.0108","Order.Clostridiales.0024","Stenotrophomonas.0001","TM7_genus_incertae_sedis.0007","Kingdom.Bacteria.0008","Family.Lachnospiraceae.0109","Family.Lachnospiraceae.0110","Lishizhenia.0001","Phylum.Bacteroidetes.0003","Family.Porphyromonadaceae.0031","Phylum.Bacteroidetes.0004","Staphylococcus.0001","Weissella.0001","Family.Lachnospiraceae.0111","Oscillibacter.0006","Family.Lachnospiraceae.0112","Family.Ruminococcaceae.0026","Order.Clostridiales.0025","Family.Lachnospiraceae.0113","Family.Lachnospiraceae.0114","Family.Ruminococcaceae.0027","Family.Ruminococcaceae.0028","Family.Lachnospiraceae.0115","Order.Clostridiales.0026","Family.Lachnospiraceae.0116","Family.Ruminococcaceae.0029","Family.Lachnospiraceae.0117","Family.Lachnospiraceae.0118","Family.Lachnospiraceae.0119","Family.Lachnospiraceae.0120","Family.Lachnospiraceae.0121","Family.Lachnospiraceae.0122","Family.Lachnospiraceae.0123","Family.Lachnospiraceae.0124","Family.Lachnospiraceae.0125","Order.Clostridiales.0027","Family.Lachnospiraceae.0126","Family.Clostridiaceae_1.0001","Family.Lachnospiraceae.0127","Family.Lachnospiraceae.0128","Family.Lachnospiraceae.0129","Anaerofustis.0001","Family.Lachnospiraceae.0130","Family.Porphyromonadaceae.0032","Family.Porphyromonadaceae.0033","Family.Porphyromonadaceae.0034","Family.Porphyromonadaceae.0035","Family.Lachnospiraceae.0131","Family.Porphyromonadaceae.0036","Family.Porphyromonadaceae.0037","Family.Porphyromonadaceae.0038","Order.Bacteroidales.0002","Family.Porphyromonadaceae.0039","Family.Porphyromonadaceae.0040","Family.Porphyromonadaceae.0041","Family.Porphyromonadaceae.0042","Family.Ruminococcaceae.0030","Order.Bacteroidales.0003","Order.Clostridiales.0028","Family.Lachnospiraceae.0132","Order.Clostridiales.0029","Family.Ruminococcaceae.0031","Family.Lachnospiraceae.0133","Family.Lachnospiraceae.0134","Family.Lachnospiraceae.0135","Family.Lachnospiraceae.0136","Clostridium_IV.0003","Family.Lachnospiraceae.0137","Order.Clostridiales.0030","Class.Clostridia.0004","Family.Lachnospiraceae.0138"
"Family.Porphyromonadaceae.0006",0,0.686185082567,0,0,0,0,0,0.833801784526,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.776554901957,0,0,0,0,0,0,0,-0.80099571446,0,0,-0.690994613274,0,-0.713890604312,0,0,0,0,-0.742158032805,0,0,0,0,0,0,0.691721581172,0,0,0,0,0,0,0,0,0,-0.702809472775,0,0,0,0,0,0,0,-0.709035028727,0,0,0,0,0,0,0,0.771250992033,0,0,-0.68251308839,0,-0.778814612525,-0.788321076629,0,0,0,0,0,0,0,0,-0.757270473004,0.883020508121,0,0,0,0,0,0,-0.935034963668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.790842991185,0,0,0,0,0,0,0,0,0,0,0.819363892867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.682399142586,-0.682399142586,0,0,0,0,0,0,0,0,0,0,0,-0.687174902093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.727990887417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.682094249535,0.682094249535,0,0.682094249535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.682094249535,0,0,0,0,0,0,0.682094249535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.682094249535,0,0,0,0,0.682094249535,0,0,0,0,0,0,0,0.682094249535,0,0,0,0.682094249535,0,0,0,0,0,0,0,0,0,0.682094249535,0,0,0,0,0.682094249535
"Family.Lachnospiraceae.0002",0,0,-0.853687726224,0,0,-0.68800133723,0,0,0,0.934360968027,0,1,0,0,0,0,0.685040717795,0,0,0,0,0,0,0.90299123236,0,0,0,0,0,0,0,0.692790611716,0,0.801124541498,0,0,0,0,0,0,0.786650301247,0,0.781538043271,0,0,0,0,0,0,0.784156032241,0,0,0,0,0,0,0,0.732019976735,0,0,0,0,0,0,0,0,0,0.95161981686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.739698968177,0.906804610333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.887327561179,0,0,0,0,0,0,0,0,0.877832577647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.842920855034,0,0,0,0.916127421968,0,0,0.82055630325,0,0,0,0,0,0,0,0,0,0,0,0.942246197508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.836783279939,0,0,0,0,0,0,0,0.735991327621,0.946731633303,0,0.892969991365,0,0,0,0,0,0,0.892333744538,0.946731633303,0,0,0,0.95624797895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.946731633303,0,0,0,0,0.946731633303,0,0,0,0,0,0,0,0,0,0,0,0.946731633303,0,0,0.946731633303,0.946731633303,0,0,0,0,0,0,0,0,0,0,0,0,0.946731633303,0,0.946731633303,0,0,0,0,0,0,0,0,0,0,0.946731633303,0,0.946731633303,0,0,0,0,0.946731633303,0,0.946731633303,0.946731633303,0,0,0,0,0.946731633303,0,0,0,0,0,0,0,0,0,0.946731633303,0,0.946731633303,0,0.946731633303,0,0,0,0,0,0,0,0,0,0,0,0.946731633303,0,0,0,0,0,0.946731633303,0.946731633303,0,0,0,0,0,0,0
"Kingdom.Bacteria.0001",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.720320941652,0,0.749520384047,0,0,0,0,0,-0.719708537202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.728193227207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.734520234621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.819473778036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.850007812006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.930258665808,0.930258665808,0,0.930258665808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.930258665808,0,0,0,0,0,0,0.930258665808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.930258665808,0,0,0,0,0.930258665808,0,0,0,0,0,0,0,0.930258665808,0,0,0,0.930258665808,0,0,0,0,0,0,0,0,0,0.930258665808,0,0,0,0,0.930258665808
"Family.Porphyromonadaceae.0007",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.981016276262,0,0,0,0,0,0,0.863152800426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.815597537226,0,0,0,0,0,0,0,0,0,0,0,0,0.757857496846,0,0,0.779016693465,0,0,0,0,0,0,0.857697881637,0,0,0.988331583567,0,0,0,0,0,0,0,-0.763727569554,0,0.930308769113,0.996150020808,0.903260276832,0,0,0,0,0,0,0.794205439554,0,0.708728297183,0,-0.68165384999,0,0,0,0.824792413577,0,0,0,0,0,0,0,0,0.71550501589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.989698879603,0.860425484787,0,0,0,0,0,0,0.964867743248,0.692638445518,0,0,0,0.820203953624,0.990835291347,0,0,0.898757126453,0,0,0,0,0.694510478815,0,0,0.986850366699,0,0,0,0,0,0,0,0,0,0,0,0.896706552797,0,0.838094593437,0,0,0.973056231942,0.973056231942,0,0,0.766593269098,0,0,0,0.914783662383,0,0.933081595443,0.978579381288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.854775517469,0.933246369187,0,0,0,0,0,0,0,0,0.704002587673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.988875249242,0,0.988875249242,0,0,0,0,0,0,0,0,0.988875249242,0,0,0,0,0,0,0,0,0,0,0.988875249242,0,0,0,0,0.988875249242,0.988875249242,0.988875249242,0.988875249242,0.988875249242,0,0,0,0,0,0,0,0.988875249242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.988875249242,0,0,0,0,0.988875249242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.988875249242,0,0.988875249242,0,0
"Family.Lachnospiraceae.0003",0,-0.684151232103,0,0,0,0,0,0,0,0,0,0,0,0.981016276262,1,0,0,0,0,0,0,0.934657380169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.697722645319,0,0.769320406878,0,0,0,0,0,0,0,0,0,0,0,0,0.785381325895,0,0,0.797151753669,0,0,0,0,0,0,0.832465391474,0,0,0.975177939926,0,0,0,0,0,0,0,-0.703857374396,0,0.921175225619,0.977300361649,0.917876634879,0,0,0,0,0,0,0.772287921593,0,0,0,-0.717616236673,0,0.717240682056,0,0.783389864876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.973355296552,0.812607530513,0,0,0,0,0,0,0.942768796227,0.769244916919,0,0,0,0.831376443182,0.983678326159,0,0,0.874026332411,0,0,0,0,0,0,0,0.967849490931,0.743492750542,0,0,0,0,0,0,0,0,0,0,0.922043683009,0,0.857957123384,0,0,0.95273379363,0.95273379363,0,0,0.718981004728,0,0,0,0.898311928625,0,0.880410079258,0.960557760791,0,0,0,0,0,0,0,0,0,0,0.677830098983,0,0,0,0.905044351725,0.909028420579,0,0,0,0,0,0,0,0,0.737343856135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.973048364212,0,0.973048364212,0,0,0,0,0,0,0,0,0.973048364212,0,0,0,0,0,0,0,0,0,0,0.973048364212,0,0,0,0,0.973048364212,0.973048364212,0.973048364212,0.973048364212,0.973048364212,0,0,0,0,0,0,0,0.973048364212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.973048364212,0,0,0,0,0.973048364212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.973048364212,0,0.973048364212,0,0
"Family.Lachnospiraceae.0004",0,0,0,-0.716467199393,0,-0.695523861039,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.815390410837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.67798032717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.717401215849,0,0,0.741627575721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690757430908,0,0,0,0,0,0,0.690757430908,0,0,0,0.690757430908,0,0,0,0,0,0,0.690757430908,0,0,0,0,0.690757430908,0,0,0,0,0,0.690757430908,0,0.690757430908,0,0,0,0.690757430908,0.690757430908,0,0,0,0.690757430908,0.690757430908,0,0,0,0.690757430908,0,0.690757430908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690757430908,0.690757430908,0,0.690757430908,0.690757430908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690757430908,0,0,0,0,0.690757430908,0,0,0,0.690757430908,0,0.690757430908,0,0,0,0,0,0.690757430908,0.690757430908,0,0.690757430908,0,0,0,0,0.690757430908,0,0,0,0.690757430908,0,0,0,0.690757430908,0,0,0.690757430908,0,0,0,0,0.690757430908,0
"Oscillibacter.0001",0,0,0,0,0,0,0,0,0,0.725506892328,0,0.685040717795,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.694207774877,0,0,0,0,0.719754157487,0,0,0.79461503957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.905553188966,0,0,0,0,-0.719322190843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.742393613376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.774525668579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67769825888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.685979217596,-0.685979217596,0,-0.685979217596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.685979217596,0,0,0,0,0,0,-0.685979217596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.685979217596,0,0,0,0,-0.685979217596,0,0,0,0,0,0,0,-0.685979217596,0,0,0,-0.685979217596,0,0,0,0,0,0,0,0,0,-0.685979217596,0,0,0,0,-0.685979217596
"Family.Lachnospiraceae.0005",0,0,0,0,0,0,-0.748364274373,0,0,0.68418758061,0,0,0,0,0,0,0,1,0,0,0,0,0,0.80126357531,0,0,0,0,0,0.710629727298,0,0.714555011967,0.748851260524,0,0,0,0,0,0,0,0,0,0,0,0,0.967142562091,0,0,0,0.791535956175,0,0,0,0,0,0,0,0.831894525929,0,0,0,0,0,0.724108881072,0,0,0,0.724429956237,0,0,0,0,0,0,0,0,0,0,0,0,0.741194249647,0,0.74372331853,0.791745296133,0,0,0,0,0,0,0,0,0,0,0,0.691980202198,0,0,0,0,0,0,0,0.840999772609,0,0,0,0,0,0,0,0,0,0.777475086694,0.892669065202,0,0,0,0.713567352314,0,0,0,0,0,0,0.703535201902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.717003608818,0,0,0.679123876575,0,0.81650118083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.761401333159,0.707311578606,0,0,0,0,0,0,0,0,0,0,0,0.697367681634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Family.Porphyromonadaceae.0008",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.845023192682,0,0,0,0,0,0,0.827938742524,0,0,0,0,0,0,0,0,0,0,0,-0.709094121797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.923889758943,0,0,0,0,-0.835023652013,0,0,0,0,0,0,-0.792751461776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.736058530265,0,0,0,0,0,0,0,0,0,-0.825248598359,0,0,0,0,0,0,0,0,0,0.691370831696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.701994124737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.844900686418,0,0,0,0,0,0,0,0,0,0,0,0,0.83660919173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Family.Lachnospiraceae.0006",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.687306325224,0,0,0,0,0,0.814504150226,0,0,0,0,0,0,0,0,0.778543035765,0,0,0,0,0,0,0,0,0,0,0.735184451935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.893455279869,0.719699490859,0,0,0,0,0,0.814538336411,0,0.777685468474,0,0,0,0,0,0,0,0,0,0,0,0.746520907537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.884647723868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.831203082682,0,0.805078465901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.917102909436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.917102909436,0,0,0,0,0,0,0,0.917102909436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.917102909436,0,0,0,0,0,0,0,0,0,0,0,0
